Epsilon,TIME_DB_ANN,ARAND_DB_ANN,AMIS_DB_ANN,TIME_DBPK_ANN,ARAND_DBPK_ANN,AMIS_DBPK_ANN,TIME_DBPU_ANN,ARAND_DBPU_ANN,AMIS_DBPU_ANN,TIME_DB,ARAND_DB,AMIS_DB
1.7500000000000002,0.3809216022491455,0.0,3.074785202024547e-16,0.33615875244140625,0.0,3.074785202024547e-16,0.3151278495788574,0.0,3.074785202024547e-16,6.015016794204712,0.0,3.074785202024547e-16
1.8000000000000003,0.34608030319213867,0.0,3.074785202024547e-16,0.3420565128326416,0.0,3.074785202024547e-16,0.28321337699890137,0.0,3.074785202024547e-16,6.131749153137207,0.0,3.074785202024547e-16
1.8500000000000003,0.31516242027282715,0.0,3.074785202024547e-16,0.29723405838012695,0.0,3.074785202024547e-16,0.2782557010650635,0.0,3.074785202024547e-16,6.127453088760376,0.0,3.074785202024547e-16
1.9000000000000004,0.34604597091674805,0.0,3.074785202024547e-16,0.3260986804962158,0.0,3.074785202024547e-16,0.2991616725921631,0.0,3.074785202024547e-16,6.747089862823486,0.0,3.074785202024547e-16
1.9500000000000004,0.31618428230285645,0.0,3.074785202024547e-16,0.3041837215423584,0.0,3.074785202024547e-16,0.2901952266693115,0.0,3.074785202024547e-16,6.092709302902222,0.0,3.074785202024547e-16
2.0000000000000004,0.3181760311126709,0.0,3.074785202024547e-16,0.36299848556518555,0.0,3.074785202024547e-16,0.29068970680236816,0.0,3.074785202024547e-16,6.068757772445679,0.0,3.074785202024547e-16
2.0500000000000007,0.3211405277252197,0.0,3.074785202024547e-16,0.3151564598083496,0.0,3.074785202024547e-16,0.29919934272766113,0.0,3.074785202024547e-16,6.18450927734375,0.0,3.074785202024547e-16
2.1000000000000005,0.32114100456237793,0.0,3.074785202024547e-16,0.33812546730041504,0.0,3.074785202024547e-16,0.29322385787963867,0.0,3.074785202024547e-16,6.225313186645508,0.0,3.074785202024547e-16
2.1500000000000004,0.33806729316711426,0.0,3.074785202024547e-16,0.33809471130371094,0.0,3.074785202024547e-16,0.326155424118042,0.0,3.074785202024547e-16,6.527535915374756,0.0,3.074785202024547e-16
2.2000000000000006,0.32511401176452637,0.0,3.074785202024547e-16,0.3141670227050781,0.0,3.074785202024547e-16,0.29619598388671875,0.0,3.074785202024547e-16,6.077743768692017,0.0,3.074785202024547e-16
2.250000000000001,0.3290598392486572,0.0,3.074785202024547e-16,0.32709717750549316,0.0,3.074785202024547e-16,0.30315256118774414,0.0,3.074785202024547e-16,6.130595684051514,0.0,3.074785202024547e-16
2.3000000000000007,0.3311138153076172,0.0,3.074785202024547e-16,0.3154575824737549,0.0,3.074785202024547e-16,0.31211423873901367,0.0,3.074785202024547e-16,6.172735929489136,0.0,3.074785202024547e-16
2.3500000000000005,0.33411383628845215,0.0,3.074785202024547e-16,0.31918764114379883,0.0,3.074785202024547e-16,0.3031787872314453,0.0,3.074785202024547e-16,6.211383819580078,0.0,3.074785202024547e-16
2.400000000000001,0.33803844451904297,0.0,3.074785202024547e-16,0.3252980709075928,0.0,3.074785202024547e-16,0.31514859199523926,0.0,3.074785202024547e-16,6.273039102554321,0.0,3.074785202024547e-16
2.450000000000001,0.3500223159790039,0.0,3.074785202024547e-16,0.32807254791259766,0.0,3.074785202024547e-16,0.3051717281341553,0.0,3.074785202024547e-16,6.0725414752960205,0.0,3.074785202024547e-16
2.500000000000001,0.342073917388916,0.0,3.074785202024547e-16,0.3390541076660156,0.0,3.074785202024547e-16,0.30854129791259766,0.0,3.074785202024547e-16,6.389771223068237,0.0,3.074785202024547e-16
2.5500000000000007,0.3441038131713867,0.0,3.074785202024547e-16,0.3371150493621826,0.0,3.074785202024547e-16,0.3201334476470947,0.0,3.074785202024547e-16,6.259104490280151,0.0,3.074785202024547e-16
2.600000000000001,0.34701967239379883,0.0,3.074785202024547e-16,0.33811473846435547,0.0,3.074785202024547e-16,0.3220999240875244,0.0,3.074785202024547e-16,6.454586505889893,0.0,3.074785202024547e-16
2.6500000000000012,0.34805917739868164,0.0,3.074785202024547e-16,0.33509397506713867,0.0,3.074785202024547e-16,0.32262158393859863,0.0,3.074785202024547e-16,6.270065546035767,0.0,3.074785202024547e-16
2.700000000000001,0.35302019119262695,0.0,3.074785202024547e-16,0.3400692939758301,0.0,3.074785202024547e-16,0.33107876777648926,0.0,3.074785202024547e-16,6.1992645263671875,0.0,3.074785202024547e-16
2.750000000000001,0.3550410270690918,0.0,3.074785202024547e-16,0.34506678581237793,0.0,3.074785202024547e-16,0.3321382999420166,0.0,3.074785202024547e-16,6.443592309951782,0.0,3.074785202024547e-16
2.800000000000001,0.366973876953125,0.0,3.074785202024547e-16,0.3430447578430176,0.0,3.074785202024547e-16,0.32413363456726074,0.0,3.074785202024547e-16,6.2471537590026855,0.0,3.074785202024547e-16
2.8500000000000014,0.3580055236816406,0.0,3.074785202024547e-16,0.3739895820617676,0.0,3.074785202024547e-16,0.3271183967590332,0.0,3.074785202024547e-16,6.744818210601807,0.0,3.074785202024547e-16
2.9000000000000012,0.36399078369140625,0.0,3.074785202024547e-16,0.3520548343658447,0.0,3.074785202024547e-16,0.34111642837524414,0.0,3.074785202024547e-16,6.363371133804321,0.0,3.074785202024547e-16
2.950000000000001,0.3640170097351074,0.0,3.074785202024547e-16,0.37695765495300293,0.0,3.074785202024547e-16,0.47571587562561035,0.0,3.074785202024547e-16,6.457646608352661,0.0,3.074785202024547e-16
3.0000000000000013,0.3682587146759033,0.0,3.074785202024547e-16,0.3530285358428955,0.0,3.074785202024547e-16,0.34507083892822266,0.0,3.074785202024547e-16,6.361223220825195,0.0,3.074785202024547e-16
3.0500000000000016,0.3850128650665283,0.0,3.074785202024547e-16,0.3171415328979492,0.0,3.074785202024547e-16,0.296234130859375,0.0,3.074785202024547e-16,6.252166271209717,0.0,3.074785202024547e-16
3.1000000000000014,0.3271496295928955,0.0,3.074785202024547e-16,0.3191237449645996,0.0,3.074785202024547e-16,0.3031766414642334,0.0,3.074785202024547e-16,6.288086414337158,0.0,3.074785202024547e-16
3.1500000000000012,0.3310706615447998,0.0,3.074785202024547e-16,0.327120304107666,0.0,3.074785202024547e-16,0.305187463760376,0.0,3.074785202024547e-16,6.244388103485107,0.0,3.074785202024547e-16
3.2000000000000015,0.3371236324310303,0.0,3.074785202024547e-16,0.3270883560180664,0.0,3.074785202024547e-16,0.3041810989379883,0.0,3.074785202024547e-16,6.209402799606323,0.0,3.074785202024547e-16
3.2500000000000018,0.33908772468566895,0.0,3.074785202024547e-16,0.33113884925842285,0.0,3.074785202024547e-16,0.30817174911499023,0.0,3.074785202024547e-16,6.213357925415039,0.0,3.074785202024547e-16
3.3000000000000016,0.3380599021911621,0.0,3.074785202024547e-16,0.3251335620880127,0.0,3.074785202024547e-16,0.31119227409362793,0.0,3.074785202024547e-16,6.270188570022583,0.0,3.074785202024547e-16
3.3500000000000014,0.35100555419921875,0.0,3.074785202024547e-16,0.337066650390625,0.0,3.074785202024547e-16,0.3151242733001709,0.0,3.074785202024547e-16,6.412775754928589,0.0,3.074785202024547e-16
3.4000000000000017,0.34507250785827637,0.0,3.074785202024547e-16,0.3430509567260742,0.0,3.074785202024547e-16,0.3141670227050781,0.0,3.074785202024547e-16,6.240238189697266,0.0,3.074785202024547e-16
3.450000000000002,0.3500852584838867,0.0,3.074785202024547e-16,0.4098665714263916,0.0,3.074785202024547e-16,0.3231322765350342,0.0,3.074785202024547e-16,6.2272655963897705,0.0,3.074785202024547e-16
3.5000000000000018,0.34703993797302246,0.0,3.074785202024547e-16,0.3411142826080322,0.0,3.074785202024547e-16,0.3341329097747803,0.0,3.074785202024547e-16,6.275157451629639,0.0,3.074785202024547e-16
3.5500000000000016,0.35604381561279297,0.0,3.074785202024547e-16,0.3410823345184326,0.0,3.074785202024547e-16,0.33507275581359863,0.0,3.074785202024547e-16,6.2532267570495605,0.0,3.074785202024547e-16
