Epsilon,TIME_DB_ANN,ARAND_DB_ANN,AMIS_DB_ANN,TIME_DBPK_ANN,ARAND_DBPK_ANN,AMIS_DBPK_ANN,TIME_DBPU_ANN,ARAND_DBPU_ANN,AMIS_DBPU_ANN,TIME_DB,ARAND_DB,AMIS_DB
0.01,0.050862789154052734,0.0,0.0,0.04986572265625,0.0,0.0,0.043883323669433594,0.0,0.0,0.26628780364990234,0.0,0.0
0.060000000000000005,0.05385637283325195,0.0,0.0,0.04886984825134277,0.0,0.0,0.04487943649291992,0.0,0.0,0.24733805656433105,0.0,0.0
0.11,0.05385613441467285,0.0,0.0,0.04986739158630371,0.0,0.0,0.047899484634399414,0.0,0.0,0.27423787117004395,0.0,0.0
0.16000000000000003,0.05687570571899414,0.0,0.0,0.05189943313598633,0.0,0.0,0.05085611343383789,0.0,0.0,0.285236120223999,0.0,0.0
0.21000000000000002,0.05385565757751465,0.0,0.0,0.05282950401306152,0.0,0.0,0.048898935317993164,0.0,0.0,0.32515835762023926,0.0,0.0
0.26,0.05482339859008789,0.0,0.0,0.053888559341430664,0.0,0.0,0.05186915397644043,0.0,0.0,0.34108710289001465,0.0,0.0
0.31000000000000005,0.05983924865722656,0.0,0.0,0.05783653259277344,0.0,0.0,0.05185341835021973,0.0,0.0,0.3650233745574951,0.0,0.0
0.36000000000000004,0.06280255317687988,0.0,0.0,0.057816267013549805,0.0,0.0,0.052858591079711914,0.0,0.0,0.3829677104949951,0.0,0.0
0.41000000000000003,0.05985307693481445,0.0,0.0,0.06379103660583496,0.0,0.0,0.053855180740356445,0.0,0.0,0.41093015670776367,0.0,0.0
0.46,0.060808658599853516,0.0,0.0,0.0608370304107666,0.0,0.0,0.05584287643432617,0.0,0.0,0.4378671646118164,0.0,0.0
0.51,0.06488418579101562,0.0,0.0,0.0608367919921875,0.0,0.0,0.0547945499420166,0.0,0.0,0.46476268768310547,0.0,0.0
0.56,0.06582283973693848,0.0,0.0,0.06087470054626465,0.0,0.0,0.054810523986816406,0.0,0.0,0.5066466331481934,0.0,0.0
0.6100000000000001,0.06582379341125488,0.0,0.0,0.05984044075012207,0.0,0.0,0.06282854080200195,0.0,0.0,0.5117096900939941,0.0,0.0
0.66,0.06981301307678223,0.0,0.0,0.06385064125061035,0.0,0.0,0.0638737678527832,0.0,0.0,0.5176246166229248,0.0,0.0
0.7100000000000001,0.06881117820739746,0.0,0.0,0.06881546974182129,0.0,0.0,0.05780625343322754,0.0,0.0,0.5525302886962891,0.0,0.0
0.76,0.0757596492767334,0.0,0.0,0.06883358955383301,0.0,0.0,0.061803340911865234,0.0,0.0,0.5655043125152588,0.0,0.0
0.81,0.07081031799316406,0.0,0.0,0.06582427024841309,0.0,0.0,0.060837745666503906,0.0,0.0,0.5914444923400879,0.0,0.0
0.8600000000000001,0.07678651809692383,0.0,0.0,0.06681132316589355,0.0,0.0,0.06386542320251465,0.0,0.0,0.5954141616821289,0.0,0.0
