Epsilon,TIME_DB_ANN,ARAND_DB_ANN,AMIS_DB_ANN,TIME_DBPK_ANN,ARAND_DBPK_ANN,AMIS_DBPK_ANN,TIME_DBPU_ANN,ARAND_DBPU_ANN,AMIS_DBPU_ANN,TIME_DB,ARAND_DB,AMIS_DB
0.1,0.06983828544616699,0.0,0.0,0.06283354759216309,0.0,0.0,0.06485581398010254,0.0,0.0,0.22040486335754395,0.0,0.0
0.2,0.0737450122833252,0.0,0.0,0.0638267993927002,0.0,0.0,0.06282949447631836,0.0,0.0,0.23337435722351074,0.0,0.0
0.30000000000000004,0.07477045059204102,0.0,0.0,0.06586050987243652,0.0,0.0,0.06482529640197754,0.0,0.0,0.2523226737976074,0.0,0.0
0.4,0.07776141166687012,0.0,0.0,0.07276511192321777,0.0,0.0,0.06682038307189941,0.0,0.0,0.2772796154022217,0.0,0.0
0.5,0.07573175430297852,0.0,0.0,0.07077169418334961,0.0,0.0,0.06979250907897949,0.0,0.0,0.29520750045776367,0.0,0.0
0.6,0.07779574394226074,0.0,0.0,0.06981277465820312,0.0,0.0,0.0703125,0.0,0.0,0.3241293430328369,0.0,0.0
0.7000000000000001,0.08277750015258789,0.0,0.0,0.07367277145385742,0.0,0.0,0.07081127166748047,0.0,0.0,0.34706687927246094,0.0,0.0
0.8,0.08277726173400879,0.0,0.0,0.07476234436035156,0.0,0.0,0.0718073844909668,0.0,0.0,0.36405396461486816,0.0,0.0
0.9,0.08676719665527344,0.0,0.0,0.07678985595703125,0.0,0.0,0.0747992992401123,0.0,0.0,0.38596367835998535,0.0,0.0
1.0,0.08776378631591797,0.0,0.0,0.07479977607727051,0.0,0.0,0.07480049133300781,0.0,0.0,0.4098930358886719,0.0,0.0
1.1,0.0897669792175293,0.0,0.0,0.07982444763183594,0.0,0.0,0.08078384399414062,0.0,0.0,0.44081997871398926,0.0,0.0
1.2000000000000002,0.09876513481140137,0.0,0.0,0.08080220222473145,0.0,0.0,0.08080267906188965,0.0,0.0,0.4538118839263916,0.0,0.0
1.3000000000000003,0.09468793869018555,0.0,0.0,0.08075475692749023,0.0,0.0,0.08176398277282715,0.0,0.0,0.49468159675598145,0.0,0.0
1.4000000000000001,0.09474682807922363,0.0,0.0,0.08177900314331055,0.0,0.0,0.08084583282470703,0.0,0.0,0.5026130676269531,0.0,0.0
1.5000000000000002,0.09773731231689453,0.0,0.0,0.09377717971801758,0.0,0.0,0.08572745323181152,0.0,0.0,0.5235946178436279,0.0,0.0
1.6,0.09889650344848633,0.0,0.0,0.08770442008972168,0.0,0.0,0.08480262756347656,0.0,0.0,0.5485274791717529,0.0,0.0
1.7000000000000002,0.0987548828125,0.0,0.0,0.08773493766784668,0.0,0.0,0.08477544784545898,0.0,0.0,0.5694754123687744,0.0,0.0
1.8000000000000003,0.10371685028076172,0.0,0.0,0.08773994445800781,0.0,0.0,0.08777308464050293,0.0,0.0,0.6382865905761719,0.0,0.0
1.9000000000000001,0.1007239818572998,0.0,0.0,0.09374880790710449,0.0,0.0,0.08976101875305176,0.0,0.0,0.6222984790802002,0.0,0.0
2.0,0.10873794555664062,0.0,0.0,0.1007230281829834,0.0,0.0,0.0917820930480957,0.0,0.0,0.7369954586029053,0.0,0.0
2.1,0.10873818397521973,0.0,0.0,0.09571480751037598,0.0,0.0,0.14061832427978516,0.0,0.0,0.854705810546875,0.0,0.0
2.2,0.15558290481567383,0.0,0.0,0.09674239158630371,0.0,0.0,0.0927884578704834,0.0,0.0,0.6591706275939941,0.0,0.0
2.3000000000000003,0.11668729782104492,0.0,0.0,0.10071706771850586,0.0,0.0,0.09172892570495605,0.0,0.0,0.7010571956634521,0.0,0.0
2.4000000000000004,0.11369538307189941,0.0,0.0,0.09977173805236816,0.0,0.0,0.09970355033874512,0.0,0.0,0.7011168003082275,0.0,0.0
2.5000000000000004,0.11166763305664062,0.0,0.0,0.09769988059997559,0.0,0.0,0.07380414009094238,0.0,0.0,0.7011423110961914,0.0,0.0
2.6,0.09568381309509277,0.0,0.0,0.07679510116577148,0.0,0.0,0.08177804946899414,0.0,0.0,0.7061338424682617,0.0,0.0
2.7,0.09532046318054199,0.0,0.0,0.07878875732421875,0.0,0.0,0.08078336715698242,0.0,0.0,0.7669401168823242,0.0,0.0
2.8000000000000003,0.09374785423278809,0.0,0.0,0.07978487014770508,0.0,0.0,0.07878780364990234,0.0,0.0,0.7549753189086914,0.0,0.0
2.9000000000000004,0.09374833106994629,0.0,0.0,0.07978558540344238,0.0,0.0,0.07988524436950684,0.0,0.0,0.7330052852630615,0.0,0.0
3.0000000000000004,0.10169100761413574,0.0,0.0,0.08080124855041504,0.0,0.0,0.07978081703186035,0.0,0.0,0.749957799911499,0.0,0.0
3.1,0.0997319221496582,0.0,0.0,0.08477210998535156,0.0,0.0,0.08178091049194336,0.0,0.0,0.7459769248962402,0.0,0.0
3.2,0.10072970390319824,0.0,0.0,0.08477258682250977,0.0,0.0,0.0857698917388916,0.0,0.0,0.764976978302002,0.0,0.0
3.3000000000000003,0.10076904296875,0.0,0.0,0.08673524856567383,0.0,0.0,0.08482980728149414,0.0,0.0,0.7659575939178467,0.0,0.0
3.4000000000000004,0.10173439979553223,0.0,0.0,0.08676934242248535,0.0,0.0,0.08679604530334473,0.0,0.0,0.7769689559936523,0.0,0.0
3.5000000000000004,0.10272979736328125,0.0,0.0,0.08972978591918945,0.0,0.0,0.08776402473449707,0.0,0.0,0.7818942070007324,0.0,0.0
3.6,0.10372114181518555,0.0,0.0,0.09374833106994629,0.0,0.0,0.08676671981811523,0.0,0.0,0.7848920822143555,0.0,0.0
3.7,0.11269736289978027,0.0,0.0,0.0917356014251709,0.0,0.0,0.09175753593444824,0.0,0.0,0.7759182453155518,0.0,0.0
3.8000000000000003,0.1107029914855957,0.0,0.0,0.0967404842376709,0.0,0.0,0.0907449722290039,0.0,0.0,0.7918729782104492,0.0,0.0
3.9000000000000004,0.10870838165283203,0.0,0.0,0.09873270988464355,0.0,0.0,0.09076523780822754,0.0,0.0,0.7799084186553955,0.0,0.0
4.0,0.11168694496154785,0.0,0.0,0.09776997566223145,0.0,0.0,0.09577035903930664,0.0,0.0,0.7889389991760254,0.0,0.0
4.1,0.1136627197265625,0.0,0.0,0.1046903133392334,0.0,0.0,0.11269617080688477,0.0,0.0,0.7898759841918945,0.0,0.0
4.2,0.11665654182434082,0.0,0.0,0.09869694709777832,0.0,0.0,0.09873485565185547,0.0,0.0,0.7699949741363525,0.0,0.0
4.3,0.11369538307189941,0.0,0.0,0.0997612476348877,0.0,0.0,0.10272455215454102,0.0,0.0,0.7819018363952637,0.0,0.0
4.3999999999999995,0.12464690208435059,0.0,0.0,0.10373950004577637,0.0,0.0,0.09877419471740723,0.0,0.0,0.7832686901092529,0.0,0.0
4.5,0.11729884147644043,0.0,0.0,0.1027519702911377,0.0,0.0,0.10070252418518066,0.0,0.0,0.7808754444122314,0.0,0.0
4.6,0.11969971656799316,0.0,0.0,0.10571718215942383,0.0,0.0,0.10671615600585938,0.0,0.0,0.8008482456207275,0.0,0.0
4.7,0.13261055946350098,0.0,0.0,0.10674333572387695,0.0,0.0,0.10275435447692871,0.0,0.0,0.7530624866485596,0.0,0.0
4.8,0.12190794944763184,0.0,0.0,0.11267733573913574,0.0,0.0,0.10375285148620605,0.0,0.0,0.768965482711792,0.0,0.0
4.9,0.1237485408782959,0.0,0.0,0.10773253440856934,0.0,0.0,0.10571527481079102,0.0,0.0,0.7679674625396729,0.0,0.0
5.0,0.12799501419067383,0.0,0.0,0.08673477172851562,0.0,0.0,0.08673834800720215,0.0,0.0,0.7399857044219971,0.0,0.0
